id,customer_id,make,model,year,vin,license_plate,color,mileage,created_at
1887,494,Dodge,Journey,2019,3c4pdcgg0kt783172,LP-615137,Orange,18049,2024-08-29 14:26:00
1888,410,Dodge,Journey,2019,3c4pdcgg0kt809995,LP-570522,Gray,12690,2024-01-07 08:59:00
1889,213,Dodge,Journey,2018,3c4pdcgg1jt257213,LP-769598,Silver,59924,2024-02-29 08:06:00
1890,567,Dodge,Journey,2018,3c4pdcgg2jt378879,LP-778956,White,38128,2024-04-15 19:48:00
1891,485,Dodge,Journey,2019,3c4pdcgg2kt803633,LP-570512,Blue,13944,2024-03-02 05:58:00
1892,748,Dodge,Journey,2019,3c4pdcgg4kt707549,LP-553584,Silver,35948,2024-02-01 11:41:00
1893,349,Dodge,Journey,2019,3c4pdcgg4kt815525,LP-796686,White,20944,2024-03-03 07:38:00
1894,519,Dodge,Mpv,2018,3c4pdcgg5jt346413,LP-655728,Silver,39590,2024-10-27 23:28:00
1895,645,Dodge,Journey,2019,3c4pdcgg5kt717085,LP-802074,Silver,29985,2024-05-09 08:30:00
1896,15,Dodge,Journey,2019,3c4pdcgg6kt716981,LP-802075,White,30731,2024-12-27 09:34:00
1897,755,Dodge,Journey,2019,3c4pdcgg8kt717033,LP-802202,Silver,37174,2024-02-15 03:31:00
1898,331,Dodge,Mpv,2018,3c4pdcgg9jt216280,LP-656495,Black,39721,2024-10-03 16:07:00
1899,218,Dodge,Journey,2018,3c4pdcgg9jt352215,LP-491370,Red,28469,2024-03-14 06:32:00
1900,440,Dodge,Journey,2019,3c4pdcgg9kt700676,LP-766667,Silver,30229,2024-10-03 21:39:00
1901,26,Dodge,Journey,2019,3c4pdcgg9kt737369,LP-802203,Charcoal,34023,2024-07-19 05:30:00
1902,442,Dodge,Journey,2019,3c4pddbg3kt708835,LP-778592,Gray,5775,2024-01-14 02:14:00
1903,457,Dodge,Door,2013,3c4pddbg6dt605945,LP-611180,Gray,184905,2024-02-21 15:31:00
1904,126,Dodge,Journey,2017,3c4pddbg6ht592197,LP-773188,White,90685,2024-02-24 12:53:00
1905,453,Dodge,Journey,2019,3c4pddeg0kt687602,LP-802077,Charcoal,28295,2024-02-19 02:58:00
1906,382,Dodge,Journey,2019,3c4pddeg0kt694646,LP-802078,Silver,25534,2024-06-04 01:17:00
1907,57,Dodge,Journey,2019,3c4pddeg0kt745899,LP-802232,Silver,30186,2024-10-05 03:06:00
1908,117,Dodge,Journey,2019,3c4pddeg2kt694986,LP-802205,Charcoal,30021,2024-07-28 12:13:00
1909,655,Dodge,Journey,2017,3c4pddeg4ht608652,LP-768048,Gray,14870,2024-06-30 10:36:00
1910,556,Dodge,Journey,2017,3c4pddeg4ht610210,LP-736421,Black,15027,2024-07-25 11:51:00
1911,386,Dodge,Journey,2019,3c4pddeg4kt701856,LP-802099,Silver,32898,2024-11-18 20:44:00
1912,74,Dodge,Journey,2019,3c4pddeg4kt708418,LP-749586,Black,27312,2024-03-26 04:48:00
1913,348,Dodge,Journey,2019,3c4pddeg4kt738776,LP-717794,Red,28981,2024-12-14 12:54:00
1914,675,Dodge,Journey,2019,3c4pddeg5kt749804,LP-802084,White,27643,2024-05-09 10:02:00
1915,506,Dodge,Journey,2019,3c4pddeg5kt774458,LP-749576,Red,26643,2024-04-02 11:57:00
1916,471,Dodge,Journey,2018,3c4pddeg6jt463152,LP-750095,Silver,33495,2024-08-09 22:38:00
1917,189,Dodge,Mpv,2017,3c4pddeg7ht595704,LP-656130,Gray,46829,2024-10-16 02:01:00
1918,167,Dodge,Journey,2019,3c4pddeg8kt701794,LP-802234,Black,30727,2024-05-06 14:19:00
1919,83,Dodge,Journey,2019,3c4pddeg8kt738778,LP-802076,Silver,30062,2024-04-26 21:23:00
1920,211,Dodge,Journey,2017,3c4pddeg9ht565166,LP-473054,Gray,34432,2024-10-05 12:56:00
1921,414,Dodge,Journey,2013,3c4pddfg9dt523590,LP-780745,White,111628,2024-01-19 14:40:00
1922,544,Dodge,Journey,2019,3c4pddgg0kt858538,LP-744804,Silver,10447,2024-06-15 16:10:00
1923,373,Dodge,Journey,2018,3c4pddgg1jt387157,LP-803180,Red,42303,2024-06-14 10:52:00
1924,338,Dodge,Doors,2018,3c4pddgg1jt523058,LP-656479,Black,32504,2024-07-05 07:24:00
1925,429,Dodge,Journey,2019,3c4pddgg1kt858578,LP-611644,White,9877,2024-11-17 10:38:00
1926,511,Dodge,Journey,2018,3c4pddgg2jt370853,LP-751185,Silver,37009,2024-05-26 10:38:00
1927,684,Dodge,Journey,2019,3c4pddgg3kt720539,LP-796678,Black,29105,2024-09-06 14:48:00
1928,769,Dodge,Journey,2017,3c4pddgg5ht702827,LP-605371,Black,51041,2024-12-16 18:10:00
1929,750,Dodge,Journey,2018,3c4pddgg5jt387288,LP-803188,White,35326,2024-04-12 22:53:00
1930,354,Dodge,Journey,2019,3c4pddgg5kt779690,LP-796665,Gray,21203,2024-09-21 01:46:00
1931,139,Dodge,Journey,2017,3c4pddgg6ht556180,LP-779694,Green,11346,2024-10-30 15:27:00
1932,490,Dodge,Journey,2019,3c4pddgg8kt858576,LP-611647,Black,8949,2024-08-05 06:56:00
1933,700,Dodge,Journey,2019,3c4pddgg9kt805269,LP-611653,Blue,18291,2024-12-20 10:56:00
1934,27,Dodge,Door,2012,3c63drgl5cg107218,LP-744350,White,88539,2024-04-25 17:35:00
1935,605,Dodge,Door,2012,3c6jd6dtxcg183219,LP-774684,White,130120,2024-02-11 00:34:00
1936,653,Dodge,Door,2012,3c6td4ht4cg255894,LP-612530,White,79544,2024-11-06 09:29:00
1937,276,Dodge,Door,2012,3c6ud5dl9cg338415,LP-786130,Gray,80899,2024-01-25 08:41:00
1938,398,Dodge,Door,2012,3c6ud5hl1cg109558,LP-744364,White,101017,2024-01-11 06:37:00
1939,142,Dodge,Door,2011,3d73y4clxbg535425,LP-758122,White,162281,2024-12-13 16:23:00
1940,271,Dodge,Pickup,2005,3d7ks28c15g771945,LP-756840,Gray,219823,2024-07-31 11:12:00
1941,298,Ford,Fusion,2019,3fa6p0cd0kr117056,LP-615300,Gray,40505,2024-12-16 01:56:00
1942,190,Ford,Fusion,2020,3fa6p0cd0lr116667,LP-569992,Silver,23984,2024-10-04 23:10:00
1943,185,Ford,Fusion,2019,3fa6p0cd1kr110357,LP-615301,Silver,40670,2024-03-29 13:38:00
1944,618,Ford,Fusion,2019,3fa6p0cd1kr118278,LP-740400,Gray,36064,2024-08-02 09:13:00
1945,503,Ford,Fusion,2019,3fa6p0cd5kr265137,LP-722610,Gray,24520,2024-07-12 13:28:00
1946,192,Ford,Fusion,2019,3fa6p0cd6kr140082,LP-553757,Black,39013,2024-10-13 13:23:00
1947,128,Ford,Fusion,2019,3fa6p0cd8kr138334,LP-801803,White,31124,2024-11-23 17:01:00
1948,222,Ford,Fusion,2020,3fa6p0cd8lr115427,LP-570001,Black,17858,2024-07-22 03:57:00
1949,407,Ford,Fusion,2019,3fa6p0cdxkr116450,LP-744186,White,28070,2024-04-10 21:10:00
1950,277,Ford,Fusion,2019,3fa6p0d91kr118405,LP-553992,Black,36956,2024-09-08 06:17:00
1951,286,Ford,Fusion,2020,3fa6p0d92lr117801,LP-625047,White,11729,2024-07-14 11:53:00
1952,633,Ford,Fusion,2019,3fa6p0d93kr124089,LP-553768,Gray,31261,2024-04-26 12:08:00
1953,231,Ford,Fusion,2020,3fa6p0d94lr133238,LP-722427,White,10882,2024-05-06 15:30:00
1954,6,Ford,Fusion,2018,3fa6p0d97jr219835,LP-555170,White,38744,2024-11-30 03:04:00
1955,141,Ford,Fusion,2019,3fa6p0d97kr118571,LP-801791,Gray,37786,2024-03-03 14:41:00
1956,125,Ford,Fusion,2019,3fa6p0d98kr138974,LP-801792,Black,38001,2024-04-17 14:54:00
1957,251,Ford,Fusion,2019,3fa6p0d98kr187124,LP-749846,Red,34822,2024-12-02 22:53:00
1958,168,Ford,Fusion,2020,3fa6p0d98lr117690,LP-722616,Silver,6975,2024-06-29 21:29:00
1959,260,Ford,Fusion,2020,3fa6p0d98lr194138,LP-742945,Gray,1117,2024-04-05 11:46:00
1960,527,Ford,Fusion,2018,3fa6p0d99jr206522,LP-749355,White,50513,2024-04-13 12:50:00
1961,371,Ford,Fusion,2019,3fa6p0d9xkr105006,LP-553991,Silver,41672,2024-06-22 16:54:00
1962,634,Ford,Door,2016,3fa6p0g70gr318340,LP-606726,Black,99941,2024-09-21 12:18:00
1963,353,Ford,Door,2017,3fa6p0g71hr143386,LP-799598,Silver,96451,2024-06-03 22:31:00
1964,124,Ford,Door,2016,3fa6p0g72gr397705,LP-801481,Black,110253,2024-12-06 19:48:00
1965,746,Ford,Door,2017,3fa6p0g73hr140652,LP-656530,White,112893,2024-06-18 04:21:00
1966,297,Ford,Door,2016,3fa6p0g74gr199577,LP-606721,Gray,90946,2024-03-18 04:42:00
1967,466,Ford,Door,2015,3fa6p0g78fr218971,LP-727521,Gray,138516,2024-08-11 03:44:00
1968,232,Ford,Door,2017,3fa6p0g79hr143393,LP-799607,Silver,108727,2024-08-17 03:23:00
1969,473,Ford,Door,2013,3fa6p0h70dr346858,LP-611892,Gray,105743,2024-12-01 10:29:00
1970,365,Ford,Door,2015,3fa6p0h71fr175122,LP-727512,Black,103960,2024-06-21 08:06:00
1971,228,Ford,Door,2015,3fa6p0h71fr180238,LP-660602,Gray,100893,2024-09-12 12:33:00
1972,290,Ford,Door,2013,3fa6p0h72dr150212,LP-552543,No_color,175640,2024-05-23 15:23:00
1973,328,Ford,Door,2017,3fa6p0h73hr103244,LP-726934,No_color,43056,2024-04-10 01:38:00
1974,465,Ford,Door,2017,3fa6p0h73hr358945,LP-656519,White,40747,2024-07-25 00:19:00
1975,372,Ford,Door,2013,3fa6p0h74dr270819,LP-610728,Black,94004,2024-12-19 21:56:00
1976,234,Ford,Door,2017,3fa6p0h74hr259986,LP-789487,Gray,43532,2024-05-30 22:45:00
1978,227,Ford,Door,2017,3fa6p0h75hr150081,LP-255037,Gray,67279,2024-08-18 01:50:00
1979,313,Ford,Fusion,2018,3fa6p0h75jr243141,LP-772971,Blue,71478,2024-10-07 20:04:00
1980,593,Ford,Door,2016,3fa6p0h76gr145938,LP-787432,Silver,29367,2024-07-22 12:04:00
1981,199,Ford,Door,2016,3fa6p0h76gr269546,LP-787433,Gray,76572,2024-11-05 02:45:00
1982,156,Ford,Door,2017,3fa6p0h76hr319394,LP-744596,Black,72377,2024-01-01 14:31:00
1983,581,Ford,Fusion,2018,3fa6p0h76jr175058,LP-484407,Red,1751,2024-08-07 06:45:00
1984,175,Ford,Door,2015,3fa6p0h77fr138558,LP-788145,Blue,54198,2024-08-16 15:33:00
1985,430,Ford,Door,2017,3fa6p0h77hr214525,LP-800378,Red,45592,2024-06-21 09:00:00
1986,326,Ford,Door,2014,3fa6p0h78er183765,LP-682471,Black,168805,2024-10-23 21:00:00
1987,540,Ford,Door,2017,3fa6p0h78hr355815,LP-605912,White,57853,2024-10-29 11:13:00
1988,681,Ford,Door,2016,3fa6p0h79gr262879,LP-787426,Silver,69829,2024-08-18 02:55:00
1989,736,Ford,Door,2016,3fa6p0h7xgr182944,LP-611900,Gray,52883,2024-02-15 00:37:00
1990,696,Ford,Door,2017,3fa6p0hd2hr178393,LP-656535,Gray,38815,2024-10-05 16:18:00
1991,79,Ford,Door,2017,3fa6p0hd3hr199785,LP-656520,White,37176,2024-10-18 08:42:00
1992,152,Ford,Door,2017,3fa6p0hd4hr370379,LP-770204,Gray,72418,2024-09-25 05:57:00
1993,754,Ford,Door,2016,3fa6p0hd5gr285811,LP-773291,Blue,104383,2024-09-05 08:12:00
1994,665,Ford,Door,2017,3fa6p0hd5hr138812,LP-605900,Black,85218,2024-05-14 12:29:00
1995,533,Ford,Door,2017,3fa6p0hd6hr205675,LP-600745,Red,33763,2024-07-15 07:52:00
1996,477,Ford,Fusion,2020,3fa6p0hd6lr110753,LP-749593,Gray,2452,2024-10-26 11:33:00
1997,699,Ford,Door,2017,3fa6p0hd7hr273550,LP-656522,Red,60219,2024-12-28 09:44:00
1998,500,Ford,Door,2017,3fa6p0hd8hr305132,LP-656531,Silver,34061,2024-03-11 06:25:00
1999,263,Ford,Fusion,2019,3fa6p0hd8kr114141,LP-551221,Gray,20590,2024-02-27 13:14:00
2000,32,Ford,Door,2014,3fa6p0hd9er326468,LP-615896,Orange,80423,2024-03-25 16:50:00
2001,496,Ford,Door,2015,3fa6p0hd9fr112940,LP-632416,Red,90740,2024-09-30 09:20:00
2002,394,Ford,Door,2015,3fa6p0hdxfr241138,LP-660603,Gold,50593,2024-08-10 17:32:00
2003,446,Ford,Door,2015,3fa6p0hdxfr258523,LP-660609,Silver,82534,2024-02-08 16:25:00
2004,186,Ford,Fusion,2019,3fa6p0hdxkr114772,LP-781638,Red,9910,2024-03-22 15:06:00
2005,119,Ford,Door,2013,3fa6p0hr1dr126940,LP-598533,Red,91652,2024-05-08 04:16:00
2006,770,Ford,Door,2013,3fa6p0hr7dr120916,LP-773664,Black,128753,2024-01-06 04:37:00
2007,202,Ford,Door,2013,3fa6p0hrxdr251001,LP-790946,Silver,109600,2024-03-07 21:53:00
2008,626,Ford,Door,2017,3fa6p0k93hr257687,LP-656538,White,37321,2024-08-26 20:03:00
2009,262,Ford,Fusion,2018,3fa6p0k95jr156818,LP-787271,Silver,24480,2024-10-07 23:46:00
2010,335,Ford,Fusion,2019,3fa6p0k96kr261093,LP-745449,Silver,27806,2024-01-20 05:09:00
2011,501,Ford,Fusion,2020,3fa6p0k98lr118096,LP-743129,Black,9861,2024-12-14 02:20:00
2012,16,Ford,Door,2016,3fa6p0k9xgr317088,LP-568168,White,69402,2024-09-14 21:17:00
2013,688,Ford,Door,2017,3fa6p0k9xhr201097,LP-783115,White,27570,2024-02-10 10:54:00
2014,279,Ford,Fusion,2019,3fa6p0lu0kr210613,LP-802371,White,29266,2024-03-25 23:27:00
2015,340,Ford,Fusion,2019,3fa6p0lu0kr210790,LP-802367,Red,32038,2024-10-30 17:36:00
2016,718,Ford,Fusion,2019,3fa6p0lu0kr210823,LP-802376,White,29633,2024-02-14 07:26:00
2017,636,Ford,Fusion,2019,3fa6p0lu1kr222799,LP-802379,White,29345,2024-04-22 21:36:00
2018,230,Ford,Fusion,2019,3fa6p0lu1kr225363,LP-749844,White,24272,2024-06-18 19:18:00
2019,314,Ford,Door,2016,3fa6p0lu2gr318609,LP-606867,Gray,141603,2024-04-20 02:12:00
2020,242,Ford,Fusion,2019,3fa6p0lu2kr180496,LP-570539,Silver,36252,2024-07-04 12:41:00
2021,673,Ford,Fusion,2019,3fa6p0lu2kr207325,LP-802378,Gray,32154,2024-01-16 17:57:00
2022,628,Ford,Fusion,2019,3fa6p0lu2kr225727,LP-802372,Red,30875,2024-08-30 15:51:00
2023,597,Ford,Fusion,2019,3fa6p0lu3kr185724,LP-745444,Black,32365,2024-08-30 21:07:00
2024,303,Ford,Fusion,2019,3fa6p0lu3kr205504,LP-802369,Silver,31142,2024-05-12 13:46:00
2025,374,Ford,Fusion,2019,3fa6p0lu3kr210749,LP-802380,Silver,30054,2024-12-23 00:26:00
2026,235,Ford,Door,2014,3fa6p0lu4er381093,LP-633339,Red,141595,2024-11-26 11:20:00
2027,615,Ford,Doors,2017,3fa6p0lu4hr246569,LP-656532,Gray,42426,2024-07-08 08:18:00
2028,50,Ford,Hybrid,2019,3fa6p0lu4kr188583,LP-802336,Gray,37716,2024-06-26 13:22:00
2029,562,Ford,Fusion,2019,3fa6p0lu4kr222151,LP-802374,Silver,29508,2024-04-08 16:44:00
2030,508,Ford,Door,2016,3fa6p0lu5gr235305,LP-787440,Black,39851,2024-07-07 12:36:00
2031,773,Ford,Fusion,2019,3fa6p0lu5kr210591,LP-802373,Silver,30609,2024-09-11 02:15:00
2032,282,Ford,Fusion,2019,3fa6p0lu5kr226287,LP-802377,No_color,27461,2024-05-11 12:30:00
2033,356,Ford,Hybrid,2019,3fa6p0lu6kr119958,LP-801804,Gray,35023,2024-05-28 12:26:00
2034,66,Ford,Fusion,2019,3fa6p0lu6kr220563,LP-802370,Silver,31380,2024-04-26 23:19:00
2035,524,Ford,Fusion,2019,3fa6p0lu8kr117368,LP-570545,White,35951,2024-11-30 05:27:00
2036,716,Ford,Fusion,2019,3fa6p0lu8kr225408,LP-802368,Red,30471,2024-05-08 18:23:00
2037,85,Ford,Fusion,2019,3fa6p0lu8kr225585,LP-802381,No_color,30902,2024-12-13 21:21:00
2038,601,Ford,Door,2016,3fa6p0lu9gr318607,LP-787418,Black,104867,2024-06-15 10:32:00
2039,304,Ford,Fusion,2018,3fa6p0lu9jr269920,LP-798151,White,38157,2024-04-14 14:35:00
2040,345,Ford,Doors,2017,3fa6p0luxhr231039,LP-656536,Black,61027,2024-12-28 02:03:00
2041,107,Ford,Fusion,2017,3fa6p0luxhr267362,LP-770647,Black,78739,2024-09-13 02:35:00
2042,258,Ford,Fusion,2019,3fa6p0luxkr109398,LP-615280,Blue,38964,2024-05-03 13:50:00
2043,474,Ford,Fusion,2019,3fa6p0luxkr225023,LP-802366,Gray,31408,2024-12-18 14:15:00
2044,667,Ford,Fusion,2019,3fa6p0mu3kr180747,LP-745453,White,30181,2024-07-02 05:38:00
2045,543,Ford,Energi,2014,3fa6p0pu0er246171,LP-780699,Gray,71989,2024-05-25 16:58:00
2046,612,Ford,Fusion,2019,3fa6p0ru0kr211641,LP-763730,Gray,12735,2024-12-07 01:35:00
2047,416,Ford,Fusion,2019,3fa6p0ru1kr120930,LP-725769,White,41662,2024-12-02 11:39:00
2048,585,Ford,Fusion,2019,3fa6p0ru2kr117017,LP-615310,Silver,36989,2024-03-22 18:00:00
2049,728,Ford,Fusion,2019,3fa6p0ru2kr118068,LP-615282,Black,36896,2024-09-14 04:29:00
2050,517,Ford,Fusion,2019,3fa6p0ru2kr260565,LP-740399,Black,23740,2024-10-13 09:42:00
2051,598,Ford,Fusion,2019,3fa6p0ru3kr180188,LP-745445,White,27774,2024-03-30 06:42:00
2052,705,Ford,Door,2019,3fa6p0ru3kr188341,LP-652920,Red,45512,2024-11-13 11:46:00
2053,165,Ford,Fusion,2018,3fa6p0ru4jr247959,LP-749350,Black,38148,2024-04-03 12:27:00
2054,311,Ford,Hybrid,2019,3fa6p0ru4kr181558,LP-801793,White,34244,2024-10-26 18:40:00
2055,620,Ford,Hybrid,2019,3fa6p0ru6kr257894,LP-802375,Gray,12837,2024-02-02 23:52:00
2056,695,Ford,Fusion,2019,3fa6p0ru7kr138767,LP-745459,Gray,34734,2024-02-14 20:41:00
2057,661,Ford,Fusion,2019,3fa6p0ruxkr116813,LP-745455,Gold,36305,2024-10-27 14:48:00
2058,732,Ford,Fusion,2019,3fa6p0ruxkr138018,LP-570556,White,34173,2024-04-23 16:23:00
2059,650,Ford,Fusion,2019,3fa6p0ruxkr244131,LP-763743,Black,15805,2024-09-09 15:46:00
2060,216,Ford,Fusion,2019,3fa6p0t90kr253764,LP-745369,Gray,13085,2024-06-25 17:51:00
2061,347,Ford,Fusion,2017,3fa6p0vp2hr189117,LP-552380,Red,31657,2024-05-19 03:24:00
2062,219,Ford,Door,2015,3fadp4aj6fm132638,LP-736495,Silver,57340,2024-01-09 13:08:00
2063,632,Ford,Fiesta,2019,3fadp4bj1km123807,LP-802339,Silver,32305,2024-12-22 03:14:00
2064,252,Ford,Fiesta,2018,3fadp4bj2jm136595,LP-798138,Blue,363,2024-12-27 21:32:00
2065,223,Ford,Door,2016,3fadp4bj3gm105087,LP-732769,White,57084,2024-06-14 09:11:00
2066,148,Ford,Fiesta,2019,3fadp4bj4km123235,LP-759380,Silver,19956,2024-10-18 00:13:00
2067,475,Ford,Door,2012,3fadp4bj5cm221076,LP-552004,Black,129659,2024-04-16 12:24:00
2068,329,Ford,Door,2014,3fadp4bj5em136791,LP-652717,Red,123349,2024-02-02 21:10:00
2069,599,Ford,Fiesta,2018,3fadp4bj5jm122531,LP-749248,Black,37177,2024-06-06 00:14:00
2070,428,Ford,Door,2012,3fadp4bj7cm128642,LP-793093,Red,101848,2024-02-09 22:19:00
2071,269,Ford,Fiesta,2019,3fadp4bj7km123231,LP-759385,Gray,22881,2024-05-03 07:41:00
2072,491,Ford,Fiesta,2019,3fadp4bj9km116331,LP-800134,Silver,10134,2024-05-20 19:12:00
2073,51,Ford,Door,2016,3fadp4bjxgm137986,LP-552003,Blue,64999,2024-04-28 19:40:00
2074,379,Ford,Fiesta,2019,3fadp4bjxkm123238,LP-759377,Black,18937,2024-10-16 20:27:00
2075,574,Ford,Fiesta,2019,3fadp4bjxkm138371,LP-802332,Black,52355,2024-05-21 05:02:00
2076,179,Ford,Fiesta,2018,3fadp4ej1jm128239,LP-458288,Silver,1,2024-05-21 14:47:00
2077,174,Ford,Fiesta,2019,3fadp4ej3km124114,LP-802331,Gray,26821,2024-04-21 16:47:00
2078,182,Ford,Fiesta,2019,3fadp4ej4km131038,LP-802337,Gray,29986,2024-11-03 14:25:00
2079,507,Ford,Fiesta,2018,3fadp4ej7jm111509,LP-606808,Gray,25201,2024-09-15 03:17:00
2080,56,Ford,Fiesta,2018,3fadp4ej7jm133008,LP-615883,Silver,38289,2024-05-03 21:30:00
2081,170,Ford,Fiesta,2019,3fadp4ej8km130958,LP-802334,White,32473,2024-10-01 13:21:00
2082,583,Ford,Door,2013,3fadp4fj7dm130032,LP-773663,Gray,126381,2024-10-24 13:45:00
2083,327,Ford,Door,2002,3fafp37372r151014,LP-360232,Black,214800,2024-09-17 05:27:00
2084,38,Ford,Door,2007,3fahp06z07r118828,LP-357820,Blue,154989,2024-03-22 01:01:00
2085,68,Ford,Door,2010,3fahp0ga3ar366961,LP-357806,Silver,86841,2024-10-03 10:26:00
2086,529,Ford,Door,2012,3fahp0ga5cr113207,LP-737580,White,102705,2024-11-27 20:30:00
2087,611,Ford,Door,2012,3fahp0ha5cr389742,LP-758419,White,90711,2024-05-24 13:12:00
2088,654,Ford,Door,2010,3fahp0ha6ar187697,LP-362678,White,115241,2024-10-05 15:45:00
2089,462,Ford,Door,2012,3fahp0ja9cr334589,LP-773761,Black,111532,2024-06-03 05:13:00
2090,302,Ford,F-650,2015,3frnf6fb5fv723703,LP-802126,White,129063,2024-06-21 15:25:00
2091,65,Ford,F-650,2015,3frnf6fb7fv723704,LP-802125,White,92358,2024-05-17 20:16:00
2092,315,Ford,F-750,2012,3frnf7fa7cv186728,LP-793514,White,188394,2024-09-15 14:32:00
2093,111,Ford,Dr,2012,3frxw7fe4cv310949,LP-530331,Color:,24581,2024-10-24 17:18:00
2094,95,Chevrolet,Cruze,2017,3g1be6sm0hs561566,LP-802090,Red,32856,2024-03-23 09:26:00
2095,592,Chevrolet,1500,2014,3gcpcpeh2eg231868,LP-800600,White,150525,2024-04-09 12:48:00
2096,652,Chevrolet,1500,2018,3gcpcrec2jg473991,LP-763266,Red,6654,2024-11-06 23:19:00
2097,273,Chevrolet,Door,2016,3gcpcrec6gg235750,LP-792906,White,58856,2024-03-04 04:15:00
2098,415,Chevrolet,Door,2014,3gcpcreh4eg204053,LP-789010,Red,135127,2024-02-07 14:18:00
2099,323,Chevrolet,Door,2013,3gcpcse09dg282246,LP-800650,Black,82543,2024-07-18 18:12:00
2100,145,Chevrolet,1500,2019,3gcpwaef0kg291601,LP-781597,No_color,5523,2024-03-18 04:10:00
2101,102,Chevrolet,Pickup,2010,3gcrkse37ag234620,LP-650663,White,149189,2024-05-15 03:22:00
2103,588,Chevrolet,1500,2016,3gcuknec6gg150809,LP-765812,Black,33624,2024-01-13 21:55:00
2104,31,Chevrolet,1500,2016,3gcuknec9gg224336,LP-780069,Silver,20270,2024-07-26 07:31:00
2105,454,Chevrolet,1500,2016,3gcuknec9gg342967,LP-765203,White,93493,2024-10-09 06:30:00
2106,18,Chevrolet,Door,2016,3gcukrec0gg380000,LP-765816,Silver,58303,2024-04-29 08:18:00
2107,723,Chevrolet,1500,2017,3gcukrec0hg249327,LP-787357,White,103955,2024-10-31 07:00:00
2108,309,Chevrolet,1500,2018,3gcukrec0jg176059,LP-763273,Black,22909,2024-03-01 04:36:00
2109,481,Chevrolet,Door,2014,3gcukrec2eg226031,LP-650668,Red,87673,2024-07-08 20:02:00
2110,239,Chevrolet,1500,2018,3gcukrec2jg216609,LP-801202,Blue,14751,2024-05-15 20:11:00
2111,580,Chevrolet,1500,2017,3gcukrec3hg429109,LP-765140,Black,55222,2024-05-29 15:55:00
2112,767,Chevrolet,Door,2016,3gcukrec4gg223800,LP-765817,White,33045,2024-03-02 19:17:00
2113,649,Chevrolet,1500,2017,3gcukrec4hg196549,LP-765157,Black,31234,2024-03-26 02:11:00
2114,412,Chevrolet,1500,2018,3gcukrec4jg204915,LP-763393,Red,30442,2024-11-25 07:44:00
2115,608,Chevrolet,Door,2016,3gcukrec5gg277008,LP-787423,White,66640,2024-07-11 11:06:00
2116,489,Chevrolet,Door,2016,3gcukrec5gg383569,LP-765813,Blue,28844,2024-05-14 14:31:00
2117,476,Chevrolet,Door,2014,3gcukrec6eg373324,LP-787612,White,122018,2024-04-23 00:55:00
2118,215,Chevrolet,1500,2017,3gcukrec6hg356561,LP-792660,White,20847,2024-06-18 17:20:00
2119,764,Chevrolet,1500,2017,3gcukrec7hg170656,LP-779692,Red,31029,2024-08-25 23:15:00
2120,662,Chevrolet,1500,2017,3gcukrecxhg319917,LP-788094,White,85697,2024-06-17 14:19:00
2121,646,Chevrolet,1500,2018,3gcukreh0jg303596,LP-766786,White,52521,2024-05-30 09:42:00
2122,161,Chevrolet,1500,2018,3gcukreh2jg284677,LP-798290,Black,56296,2024-05-02 13:31:00
2123,264,Chevrolet,1500,2017,3gcuksec0hg271643,LP-779691,No_color,21268,2024-08-29 21:36:00
2124,1,Chevrolet,Door,2016,3gcuksec3gg369662,LP-765835,White,33928,2024-10-06 20:30:00
2125,82,Chevrolet,1500,2017,3gcuksec3hg222744,LP-792196,Silver,28739,2024-02-04 14:43:00
2126,116,Chevrolet,Door,2015,3gcuksec6fg382971,LP-799527,Black,80946,2024-10-01 02:30:00
2127,413,Chevrolet,Door,2016,3gcuksec6gg284475,LP-766204,Red,43176,2024-11-05 11:10:00
2128,115,Chevrolet,1500,2015,3gcuksej3fg195122,LP-793216,Brown,69377,2024-07-09 23:47:00
2129,343,Chevrolet,1500,2014,3gcuksej4eg356687,LP-790463,White,177322,2024-01-17 19:23:00
2130,89,Chevrolet,1500,2017,3gcuksej6hg353147,LP-765148,White,46091,2024-03-04 06:17:00
2131,283,Chevrolet,Door,2016,3gcuktec5gg350066,LP-765832,Black,32058,2024-11-06 23:06:00
2132,229,Chevrolet,1500,2017,3gcuktec6hg222226,LP-792192,Black,59965,2024-02-22 19:34:00
2133,204,Chevrolet,1500,2017,3gcuktej3hg475034,LP-765115,White,31923,2024-06-22 23:09:00
2134,717,Chevrolet,Door,2013,3gnal3ek3ds630172,LP-789808,Gray,96314,2024-11-28 22:28:00
2135,522,Chevrolet,Equinox,2020,3gnaxkev2ll125886,LP-796069,Black,15577,2024-11-13 18:08:00
2136,321,Chevrolet,Equinox,2019,3gnaxuev8ks588177,LP-788101,White,25223,2024-10-07 13:26:00
2137,531,Chevrolet,Trax,2017,3gncjksb6hl148082,LP-782868,Black,27498,2024-07-19 21:42:00
2138,587,Chevrolet,Trax,2020,3gncjksbxll181398,LP-781406,Gray,179,2024-01-09 05:37:00
2139,678,Chevrolet,Trax,2020,3gncjlsb1ll142267,LP-765995,White,16545,2024-02-05 02:53:00
2140,560,Chevrolet,Trax,2020,3gncjlsb4ll149763,LP-766003,White,18221,2024-04-08 07:20:00
2141,403,Chevrolet,Trax,2016,3gncjnsb1gl264970,LP-792666,Red,44280,2024-12-19 13:21:00
